position,title,result_id,link,snippet,publication_info_summary,publication_info_authors_0_name,publication_info_authors_0_link,publication_info_authors_0_serpapi_scholar_link,publication_info_authors_0_author_id,publication_info_authors_1_name,publication_info_authors_1_link,publication_info_authors_1_serpapi_scholar_link,publication_info_authors_1_author_id,publication_info_authors_2_name,publication_info_authors_2_link,publication_info_authors_2_serpapi_scholar_link,publication_info_authors_2_author_id,resources_0_title,resources_0_file_format,resources_0_link,inline_links_serpapi_cite_link,inline_links_cited_by_total,inline_links_cited_by_link,inline_links_cited_by_cites_id,inline_links_cited_by_serpapi_scholar_link,inline_links_related_pages_link,inline_links_serpapi_related_pages_link,inline_links_versions_total,inline_links_versions_link,inline_links_versions_cluster_id,inline_links_versions_serpapi_scholar_link,inline_links_cached_page_link,publication_info_authors_3_name,publication_info_authors_3_link,publication_info_authors_3_serpapi_scholar_link,publication_info_authors_3_author_id,type,publication_info_authors_4_name,publication_info_authors_4_link,publication_info_authors_4_serpapi_scholar_link,publication_info_authors_4_author_id,inline_links_html_version,resources_1_title,resources_1_link,publication_info_authors_5_name,publication_info_authors_5_link,publication_info_authors_5_serpapi_scholar_link,publication_info_authors_5_author_id,publication_info_authors_6_name,publication_info_authors_6_link,publication_info_authors_6_serpapi_scholar_link,publication_info_authors_6_author_id
2,Path Spuriousness-aware Reinforcement Learning for Multi-Hop Knowledge Graph Reasoning,QWt9MjZWH6AJ,https://aclanthology.org/2023.eacl-main.232/,"… Multi-hop reasoning, a prevalent approach for query answering, aims at inferring new facts along reasonable paths over a knowledge graph. Reinforcement learning (RL) methods can …","C Jiang, T Zhu, H Zhou, C Liu, T Deng… - Proceedings of the 17th …, 2023 - aclanthology.org",C Jiang,https://scholar.google.com/citations?user=THm8x5AAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=THm8x5AAAAAJ&engine=google_scholar_author&hl=en,THm8x5AAAAAJ,T Zhu,https://scholar.google.com/citations?user=P60wcZwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=P60wcZwAAAAJ&engine=google_scholar_author&hl=en,P60wcZwAAAAJ,H Zhou,https://scholar.google.com/citations?user=mbrFlN0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=mbrFlN0AAAAJ&engine=google_scholar_author&hl=en,mbrFlN0AAAAJ,aclanthology.org,PDF,https://aclanthology.org/2023.eacl-main.232.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=QWt9MjZWH6AJ,2.0,"https://scholar.google.com/scholar?cites=11538035561121803073&as_sdt=5,33&sciodt=0,33&hl=en&num=20",11538035561121803073,https://serpapi.com/search.json?as_sdt=5%2C33&cites=11538035561121803073&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:QWt9MjZWH6AJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AQWt9MjZWH6AJ%3Ascholar.google.com%2F&start=60,,,,,"https://scholar.googleusercontent.com/scholar?q=cache:QWt9MjZWH6AJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",C Liu,https://scholar.google.com/citations?user=Q_24qTQAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Q_24qTQAAAAJ&engine=google_scholar_author&hl=en,Q_24qTQAAAAJ,,T Deng,https://scholar.google.com/citations?user=nvSID14AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=nvSID14AAAAJ&engine=google_scholar_author&hl=en,nvSID14AAAAJ,,,,,,,,,,,
3,Graph constrained reinforcement learning for natural language action spaces,7Dyob_LsFdEJ,https://arxiv.org/abs/2001.08837,… to extend reinforcement learning … knowledge graph while exploring and generates actions using a template-based action space. We contend that the dual uses of the knowledge graph …,"P Ammanabrolu, M Hausknecht - arXiv preprint arXiv:2001.08837, 2020 - arxiv.org",P Ammanabrolu,https://scholar.google.com/citations?user=2yaiWZ8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=2yaiWZ8AAAAJ&engine=google_scholar_author&hl=en,2yaiWZ8AAAAJ,M Hausknecht,https://scholar.google.com/citations?user=lutJce0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=lutJce0AAAAJ&engine=google_scholar_author&hl=en,lutJce0AAAAJ,,,,,arxiv.org,PDF,https://arxiv.org/pdf/2001.08837,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=7Dyob_LsFdEJ,109.0,"https://scholar.google.com/scholar?cites=15066208654437399788&as_sdt=5,33&sciodt=0,33&hl=en&num=20",15066208654437399788,https://serpapi.com/search.json?as_sdt=5%2C33&cites=15066208654437399788&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:7Dyob_LsFdEJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3A7Dyob_LsFdEJ%3Ascholar.google.com%2F&start=60,4.0,"https://scholar.google.com/scholar?cluster=15066208654437399788&hl=en&num=20&as_sdt=0,33",15066208654437399788,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=15066208654437399788&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:7Dyob_LsFdEJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",,,,,,,,,,,,,,,,,,,,
4,Sigmoid-weighted linear units for neural network function approximation in reinforcement learning,quIqE_P46FgJ,https://www.sciencedirect.com/science/article/pii/S0893608017302976,… as function approximators in reinforcement learning. Two … the deep reinforcement learning algorithm DQN achieved human… function approximation in reinforcement learning: the sigmoid-…,"S Elfwing, E Uchibe, K Doya - Neural networks, 2018 - Elsevier",S Elfwing,https://scholar.google.com/citations?user=LURB9dwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=LURB9dwAAAAJ&engine=google_scholar_author&hl=en,LURB9dwAAAAJ,E Uchibe,https://scholar.google.com/citations?user=nXqBRo8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=nXqBRo8AAAAJ&engine=google_scholar_author&hl=en,nXqBRo8AAAAJ,K Doya,https://scholar.google.com/citations?user=SHufeXQAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=SHufeXQAAAAJ&engine=google_scholar_author&hl=en,SHufeXQAAAAJ,sciencedirect.com,HTML,https://www.sciencedirect.com/science/article/pii/S0893608017302976,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=quIqE_P46FgJ,1271.0,"https://scholar.google.com/scholar?cites=6406644192816849578&as_sdt=5,33&sciodt=0,33&hl=en&num=20",6406644192816849578,https://serpapi.com/search.json?as_sdt=5%2C33&cites=6406644192816849578&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:quIqE_P46FgJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AquIqE_P46FgJ%3Ascholar.google.com%2F&start=60,11.0,"https://scholar.google.com/scholar?cluster=6406644192816849578&hl=en&num=20&as_sdt=0,33",6406644192816849578,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=6406644192816849578&engine=google_scholar&hl=en&num=20,,,,,,Html,,,,,https://www.sciencedirect.com/science/article/pii/S0893608017302976,,,,,,,,,,
5,DuAK: Reinforcement Learning-Based Knowledge Graph Reasoning for Steel Surface Defect Detection,vzyzSU-PZ1QJ,https://ieeexplore.ieee.org/abstract/document/10247201/,"… knowledge graph for steel surface defect detection. In the proposed approach, a policy-based reinforcement learning … problem over the industrial knowledge graph. To further improve …","Y Zhang, H Wang, W Shen… - IEEE Transactions on …, 2023 - ieeexplore.ieee.org",Y Zhang,https://scholar.google.com/citations?user=GnPT78wAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=GnPT78wAAAAJ&engine=google_scholar_author&hl=en,GnPT78wAAAAJ,H Wang,https://scholar.google.com/citations?user=lFbTT5AAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=lFbTT5AAAAAJ&engine=google_scholar_author&hl=en,lFbTT5AAAAAJ,W Shen,https://scholar.google.com/citations?user=FuSHsx4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=FuSHsx4AAAAJ&engine=google_scholar_author&hl=en,FuSHsx4AAAAJ,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=vzyzSU-PZ1QJ,3.0,"https://scholar.google.com/scholar?cites=6081987392488815807&as_sdt=5,33&sciodt=0,33&hl=en&num=20",6081987392488815807,https://serpapi.com/search.json?as_sdt=5%2C33&cites=6081987392488815807&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:vzyzSU-PZ1QJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AvzyzSU-PZ1QJ%3Ascholar.google.com%2F&start=60,,,,,,,,,,,,,,,,,,,,,,,,,
6,Reinforcement learning-based distant supervision relation extraction for fault diagnosis knowledge graph construction under industry 4.0,-BILLMEDCQQJ,https://www.sciencedirect.com/science/article/pii/S1474034623000289,"… In our proposed algorithm, the introduction of reinforcement learning to further process the noisy corpus, which leads to better modelling performance. In the KG graph visualisation, it …","C Chen, T Wang, Y Zheng, Y Liu, H Xie, J Deng… - Advanced Engineering …, 2023 - Elsevier",C Chen,https://scholar.google.com/citations?user=jNbNmU4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=jNbNmU4AAAAJ&engine=google_scholar_author&hl=en,jNbNmU4AAAAJ,Y Liu,https://scholar.google.com/citations?user=dFgj9cwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=dFgj9cwAAAAJ&engine=google_scholar_author&hl=en,dFgj9cwAAAAJ,,,,,researchgate.net,PDF,https://www.researchgate.net/profile/Chong-Chen-27/publication/368359486_Reinforcement_Learning-based_Distant_Supervision_Relation_Extraction_for_Fault_Diagnosis_Knowledge_Graph_Construction_Under_Industry_40/links/63e4405d6425237563997f46/Reinforcement-Learning-based-Distant-Supervision-Relation-Extraction-for-Fault-Diagnosis-Knowledge-Graph-Construction-Under-Industry-40.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=-BILLMEDCQQJ,19.0,"https://scholar.google.com/scholar?cites=290767779144602360&as_sdt=5,33&sciodt=0,33&hl=en&num=20",290767779144602360,https://serpapi.com/search.json?as_sdt=5%2C33&cites=290767779144602360&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:-BILLMEDCQQJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3A-BILLMEDCQQJ%3Ascholar.google.com%2F&start=60,4.0,"https://scholar.google.com/scholar?cluster=290767779144602360&hl=en&num=20&as_sdt=0,33",290767779144602360,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=290767779144602360&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
7,ED-DQN: An event-driven deep reinforcement learning control method for multi-zone residential buildings,wqW3K-aRDokJ,https://www.sciencedirect.com/science/article/pii/S0360132323005735,"… the number of decisions in DQN as D 1 and the number of decisions in ED-DQN as D 2 . … between ED-DQN and DQN. The results indicate that ED-DQN outperforms DQN, with reduction …","Q Fu, Z Li, Z Ding, J Chen, J Luo, Y Wang, Y Lu - Building and Environment, 2023 - Elsevier",,,,,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=wqW3K-aRDokJ,37.0,"https://scholar.google.com/scholar?cites=9875991450632037826&as_sdt=5,33&sciodt=0,33&hl=en&num=20",9875991450632037826,https://serpapi.com/search.json?as_sdt=5%2C33&cites=9875991450632037826&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:wqW3K-aRDokJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AwqW3K-aRDokJ%3Ascholar.google.com%2F&start=60,2.0,"https://scholar.google.com/scholar?cluster=9875991450632037826&hl=en&num=20&as_sdt=0,33",9875991450632037826,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=9875991450632037826&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
8,Internal Logical Induction for Pixel-Symbolic Reinforcement Learning,FvkRRElcUpgJ,https://dl.acm.org/doi/abs/10.1145/3580305.3599393,"… Reinforcement Learning (RL) has experienced rapid … To tackle the above issue, we propose an Internal Logical Induction (ILI) … In this paper, we use the deep RL algorithm DQN and the …","J Xu, C Chen, F Zhang, L Yuan, Z Zhang… - Proceedings of the 29th …, 2023 - dl.acm.org",J Xu,https://scholar.google.com/citations?user=rKEuvd0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=rKEuvd0AAAAJ&engine=google_scholar_author&hl=en,rKEuvd0AAAAJ,F Zhang,https://scholar.google.com/citations?user=GZRrWXAAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=GZRrWXAAAAAJ&engine=google_scholar_author&hl=en,GZRrWXAAAAAJ,L Yuan,https://scholar.google.com/citations?user=kbDU8bEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=kbDU8bEAAAAJ&engine=google_scholar_author&hl=en,kbDU8bEAAAAJ,google.com,PDF,https://drive.google.com/file/d/1YOsv_-nu2D3U0Z1yEh0eELakbkwZVX8S/view,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=FvkRRElcUpgJ,,,,,"https://scholar.google.com/scholar?q=related:FvkRRElcUpgJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AFvkRRElcUpgJ%3Ascholar.google.com%2F&start=60,2.0,"https://scholar.google.com/scholar?cluster=10975936711599716630&hl=en&num=20&as_sdt=0,33",10975936711599716630,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=10975936711599716630&engine=google_scholar&hl=en&num=20,,Z Zhang,https://scholar.google.com/citations?user=sG7WEAgAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=sG7WEAgAAAAJ&engine=google_scholar_author&hl=en,sG7WEAgAAAAJ,,,,,,,,,,,,,,,,
9,Opponent portrait for multiagent reinforcement learning in competitive environment,JPSjbFKf_CsJ,https://onlinelibrary.wiley.com/doi/abs/10.1002/int.22594,"… In the context of multiagent reinforcement learning (MARL), inference of opponent's … as knowledge to the knowledge graph (KG), 19 named opponent's behavior knowledge graph (OKG)…","Y Ma, M Shen, Y Zhao, Z Li, X Tong… - … Journal of Intelligent …, 2021 - Wiley Online Library",Y Zhao,https://scholar.google.com/citations?user=mp5Lv-cAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=mp5Lv-cAAAAJ&engine=google_scholar_author&hl=en,mp5Lv-cAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=JPSjbFKf_CsJ,19.0,"https://scholar.google.com/scholar?cites=3169583414120805412&as_sdt=5,33&sciodt=0,33&hl=en&num=20",3169583414120805412,https://serpapi.com/search.json?as_sdt=5%2C33&cites=3169583414120805412&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:JPSjbFKf_CsJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AJPSjbFKf_CsJ%3Ascholar.google.com%2F&start=60,3.0,"https://scholar.google.com/scholar?cluster=3169583414120805412&hl=en&num=20&as_sdt=0,33",3169583414120805412,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=3169583414120805412&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
10,Multi-Hop Temporal Knowledge Graph Reasoning with Multi-Agent Reinforcement Learning,cC7MggFcs7sJ,https://www.sciencedirect.com/science/article/pii/S1568494624005015,… of knowledge graph has gradually become a hot spot. This method finds the next relations through the reinforcement learning … We propose a multi-agent reinforcement learning model to …,"L Bai, M Chen, Q Xiao - Applied Soft Computing, 2024 - Elsevier",,,,,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=cC7MggFcs7sJ,,,,,"https://scholar.google.com/scholar?q=related:cC7MggFcs7sJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AcC7MggFcs7sJ%3Ascholar.google.com%2F&start=60,,,,,,,,,,,,,,,,,,,,,,,,,
11,A deep reinforcement learning method for mobile robot collision avoidance based on double dqn,YMGef8KOo3IJ,https://ieeexplore.ieee.org/abstract/document/8781522/,… Abstract—We propose a deep reinforcement learning method based on Double Q-learning … method focuses on using deep reinforcement learning to control the robots reaching the sub…,"X Xue, Z Li, D Zhang, Y Yan - 2019 IEEE 28th International …, 2019 - ieeexplore.ieee.org",Z Li,https://scholar.google.com/citations?user=DhQGAOEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=DhQGAOEAAAAJ&engine=google_scholar_author&hl=en,DhQGAOEAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=YMGef8KOo3IJ,48.0,"https://scholar.google.com/scholar?cites=8260603107543531872&as_sdt=5,33&sciodt=0,33&hl=en&num=20",8260603107543531872,https://serpapi.com/search.json?as_sdt=5%2C33&cites=8260603107543531872&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:YMGef8KOo3IJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AYMGef8KOo3IJ%3Ascholar.google.com%2F&start=60,,,,,,,,,,,,,,,,,,,,,,,,,
12,Deep reinforcement learning: an overview,Lshwcghzf1wJ,https://link.springer.com/chapter/10.1007/978-3-319-56991-8_32,… be combined with reinforcement learning methods to learn … recent advances in deep reinforcement learning with focus on … Like DQN this work also uses ALE framework as testbed for …,"SS Mousavi, M Schukat, E Howley - Proceedings of SAI Intelligent Systems …, 2018 - Springer",SS Mousavi,https://scholar.google.com/citations?user=f1So9sUAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=f1So9sUAAAAJ&engine=google_scholar_author&hl=en,f1So9sUAAAAJ,M Schukat,https://scholar.google.com/citations?user=z_3p87AAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=z_3p87AAAAAJ&engine=google_scholar_author&hl=en,z_3p87AAAAAJ,E Howley,https://scholar.google.com/citations?user=29vbDa0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=29vbDa0AAAAJ&engine=google_scholar_author&hl=en,29vbDa0AAAAJ,arxiv.org,PDF,https://arxiv.org/pdf/1806.08894,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=Lshwcghzf1wJ,436.0,"https://scholar.google.com/scholar?cites=6665172453648549934&as_sdt=5,33&sciodt=0,33&hl=en&num=20",6665172453648549934,https://serpapi.com/search.json?as_sdt=5%2C33&cites=6665172453648549934&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:Lshwcghzf1wJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3ALshwcghzf1wJ%3Ascholar.google.com%2F&start=60,4.0,"https://scholar.google.com/scholar?cluster=6665172453648549934&hl=en&num=20&as_sdt=0,33",6665172453648549934,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=6665172453648549934&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
13,Deep reinforcement learning for digital materials design,GfY30Qta_A0J,https://pubs.acs.org/doi/abs/10.1021/acsmaterialslett.1c00390,"… The updating process of the DQN algorithm is the core unit of our work and can be treated as a training process for the deep neural networks (DNNs), which can be used to estimate the …","F Sui, R Guo, Z Zhang, GX Gu, L Lin - ACS Materials Letters, 2021 - ACS Publications",F Sui,https://scholar.google.com/citations?user=ELh_nZ4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=ELh_nZ4AAAAJ&engine=google_scholar_author&hl=en,ELh_nZ4AAAAJ,R Guo,https://scholar.google.com/citations?user=vYbZdzIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=vYbZdzIAAAAJ&engine=google_scholar_author&hl=en,vYbZdzIAAAAJ,Z Zhang,https://scholar.google.com/citations?user=F0DrYcYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=F0DrYcYAAAAJ&engine=google_scholar_author&hl=en,F0DrYcYAAAAJ,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=GfY30Qta_A0J,60.0,"https://scholar.google.com/scholar?cites=1007779423425394201&as_sdt=5,33&sciodt=0,33&hl=en&num=20",1007779423425394201,https://serpapi.com/search.json?as_sdt=5%2C33&cites=1007779423425394201&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:GfY30Qta_A0J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AGfY30Qta_A0J%3Ascholar.google.com%2F&start=60,,,,,,GX Gu,https://scholar.google.com/citations?user=IE4UTWAAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=IE4UTWAAAAAJ&engine=google_scholar_author&hl=en,IE4UTWAAAAAJ,,L Lin,https://scholar.google.com/citations?user=FTe6HDoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=FTe6HDoAAAAJ&engine=google_scholar_author&hl=en,FTe6HDoAAAAJ,,,,,,,,,,,
14,Deep reinforcement learning for dynamic multichannel access,i11TXniv4OoJ,http://csis.pace.edu/~benjamin/teaching/cs827/webfiles/DQN.pdf,… of DQN on traces obtained from a real indoor WSN deployment. We show that DQN has the … We investigate the use of Deep Reinforcement Learning from the field of machine learning …,"S Wang, H Liu, PH Gomes… - International Conference …, 2017 - csis.pace.edu",S Wang,https://scholar.google.com/citations?user=Bnv_t0sAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Bnv_t0sAAAAJ&engine=google_scholar_author&hl=en,Bnv_t0sAAAAJ,H Liu,https://scholar.google.com/citations?user=9xkIAQcAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=9xkIAQcAAAAJ&engine=google_scholar_author&hl=en,9xkIAQcAAAAJ,PH Gomes,https://scholar.google.com/citations?user=SqtVOKUAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=SqtVOKUAAAAJ&engine=google_scholar_author&hl=en,SqtVOKUAAAAJ,pace.edu,PDF,http://csis.pace.edu/~benjamin/teaching/cs827/webfiles/DQN.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=i11TXniv4OoJ,41.0,"https://scholar.google.com/scholar?cites=16924720331171782027&as_sdt=5,33&sciodt=0,33&hl=en&num=20",16924720331171782027,https://serpapi.com/search.json?as_sdt=5%2C33&cites=16924720331171782027&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:i11TXniv4OoJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3Ai11TXniv4OoJ%3Ascholar.google.com%2F&start=60,3.0,"https://scholar.google.com/scholar?cluster=16924720331171782027&hl=en&num=20&as_sdt=0,33",16924720331171782027,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=16924720331171782027&engine=google_scholar&hl=en&num=20,"http://scholar.googleusercontent.com/scholar?q=cache:i11TXniv4OoJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",,,,,Pdf,,,,,,,,,,,,,,,
