position,title,result_id,link,snippet,publication_info_summary,publication_info_authors_0_name,publication_info_authors_0_link,publication_info_authors_0_serpapi_scholar_link,publication_info_authors_0_author_id,publication_info_authors_1_name,publication_info_authors_1_link,publication_info_authors_1_serpapi_scholar_link,publication_info_authors_1_author_id,publication_info_authors_2_name,publication_info_authors_2_link,publication_info_authors_2_serpapi_scholar_link,publication_info_authors_2_author_id,publication_info_authors_3_name,publication_info_authors_3_link,publication_info_authors_3_serpapi_scholar_link,publication_info_authors_3_author_id,resources_0_title,resources_0_file_format,resources_0_link,inline_links_serpapi_cite_link,inline_links_cited_by_total,inline_links_cited_by_link,inline_links_cited_by_cites_id,inline_links_cited_by_serpapi_scholar_link,inline_links_related_pages_link,inline_links_serpapi_related_pages_link,inline_links_versions_total,inline_links_versions_link,inline_links_versions_cluster_id,inline_links_versions_serpapi_scholar_link,inline_links_cached_page_link,publication_info_authors_4_name,publication_info_authors_4_link,publication_info_authors_4_serpapi_scholar_link,publication_info_authors_4_author_id,type,inline_links_html_version
5,Teleporting universal intelligent agents,SHmDhLrzbqIJ,https://link.springer.com/chapter/10.1007/978-3-319-09274-4_11,"… reinforcement-learning … as AIXI, it is still possible to estimate the behavior of AIXI in multi-slot environments, even though there is no direct counterpart for AIMU. We show that, since AIXI …","L Orseau - … General Intelligence: 7th International Conference, AGI …, 2014 - Springer",L Orseau,https://scholar.google.com/citations?user=HVJjWlEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=HVJjWlEAAAAJ&engine=google_scholar_author&hl=en,HVJjWlEAAAAJ,,,,,,,,,,,,,agi-conf.org,PDF,https://agi-conf.org/2014/wp-content/uploads/2014/08/orseau-teleporting-agi14.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=SHmDhLrzbqIJ,9.0,"https://scholar.google.com/scholar?cites=11704560463995173192&as_sdt=400005&sciodt=0,14&hl=en&num=20",11704560463995173192,https://serpapi.com/search.json?as_sdt=400005&cites=11704560463995173192&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:SHmDhLrzbqIJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3ASHmDhLrzbqIJ%3Ascholar.google.com%2F&start=80,8.0,"https://scholar.google.com/scholar?cluster=11704560463995173192&hl=en&num=20&as_sdt=0,14",11704560463995173192,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=11704560463995173192&engine=google_scholar&hl=en&num=20,,,,,,,
6,Temporally extended features in model-based reinforcement learning with partial observability,MYVcOsapQ1AJ,https://www.sciencedirect.com/science/article/pii/S0925231216002563,"… In Section 4, we show how Pulse can be used to train reinforcement learning agents. Finally, we discuss our empirical evaluations in Section 5 and conclude with Section 6. …","R Lieck, M Toussaint - Neurocomputing, 2016 - Elsevier",R Lieck,https://scholar.google.com/citations?user=iGLS8hMAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=iGLS8hMAAAAJ&engine=google_scholar_author&hl=en,iGLS8hMAAAAJ,M Toussaint,https://scholar.google.com/citations?user=t2X4Mg8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=t2X4Mg8AAAAJ&engine=google_scholar_author&hl=en,t2X4Mg8AAAAJ,,,,,,,,,robert-lieck.com,PDF,http://robert-lieck.com/literature/pdfs/DHFMUI2D/Lieck_and_Toussaint_-_2016_-_Temporally_extended_features_in_model-based_reinfo.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=MYVcOsapQ1AJ,15.0,"https://scholar.google.com/scholar?cites=5783653015321609521&as_sdt=400005&sciodt=0,14&hl=en&num=20",5783653015321609521,https://serpapi.com/search.json?as_sdt=400005&cites=5783653015321609521&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:MYVcOsapQ1AJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3AMYVcOsapQ1AJ%3Ascholar.google.com%2F&start=80,10.0,"https://scholar.google.com/scholar?cluster=5783653015321609521&hl=en&num=20&as_sdt=0,14",5783653015321609521,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=5783653015321609521&engine=google_scholar&hl=en&num=20,,,,,,,
7,Joint routing and computation offloading based deep reinforcement learning for Flying Ad hoc Networks,HxAlDJ4U6McJ,https://www.sciencedirect.com/science/article/pii/S1389128624003463,… Development of a Computing First Routing (CFR) Protocol: We introduce a novel CFR protocol that leverages position-based information and deep reinforcement learning algorithms. …,"N Lin, J Huang, A Hawbani, L Zhao, H Tang, Y Guan… - Computer Networks, 2024 - Elsevier",A Hawbani,https://scholar.google.com/citations?user=HZRx6AkAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=HZRx6AkAAAAJ&engine=google_scholar_author&hl=en,HZRx6AkAAAAJ,L Zhao,https://scholar.google.com/citations?user=Mhud0GUAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Mhud0GUAAAAJ&engine=google_scholar_author&hl=en,Mhud0GUAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=HxAlDJ4U6McJ,,,,,"https://scholar.google.com/scholar?q=related:HxAlDJ4U6McJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3AHxAlDJ4U6McJ%3Ascholar.google.com%2F&start=80,,,,,,,,,,,
8,Design and optimization of a thermoacoustic heat engine using reinforcement learning,U9bbZCXVpNEJ,https://academic.oup.com/ijlct/article-abstract/11/3/431/2199550,"… In this work, a radical design methodology using reinforcement learning (RL) is employed for the design and optimization of a TAHE for the first time. Reinforcement learning is a …","JA Mumith, T Karayiannis… - International Journal of …, 2016 - academic.oup.com",,,,,,,,,,,,,,,,,oup.com,PDF,https://academic.oup.com/ijlct/article-pdf/11/3/431/6767042/ctv023.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=U9bbZCXVpNEJ,12.0,"https://scholar.google.com/scholar?cites=15106433406690121299&as_sdt=400005&sciodt=0,14&hl=en&num=20",15106433406690121299,https://serpapi.com/search.json?as_sdt=400005&cites=15106433406690121299&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:U9bbZCXVpNEJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3AU9bbZCXVpNEJ%3Ascholar.google.com%2F&start=80,12.0,"https://scholar.google.com/scholar?cluster=15106433406690121299&hl=en&num=20&as_sdt=0,14",15106433406690121299,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=15106433406690121299&engine=google_scholar&hl=en&num=20,,,,,,,
9,Optimal regret bounds for selecting the state representation in reinforcement learning,QB5iG4J1oTgJ,https://proceedings.mlr.press/v28/maillard13.html,… We consider the problem of reinforcement learning when the learner interacts sequentially with some unknown environment: first some initial observation h1 = o1 ∈ H1 = O is provided …,"OA Maillard, P Nguyen, R Ortner… - … on Machine Learning, 2013 - proceedings.mlr.press",OA Maillard,https://scholar.google.com/citations?user=7EweMdoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7EweMdoAAAAJ&engine=google_scholar_author&hl=en,7EweMdoAAAAJ,P Nguyen,https://scholar.google.com/citations?user=cUGY-akAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=cUGY-akAAAAJ&engine=google_scholar_author&hl=en,cUGY-akAAAAJ,R Ortner,https://scholar.google.com/citations?user=9zM7wvkAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=9zM7wvkAAAAJ&engine=google_scholar_author&hl=en,9zM7wvkAAAAJ,,,,,mlr.press,PDF,http://proceedings.mlr.press/v28/maillard13.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=QB5iG4J1oTgJ,31.0,"https://scholar.google.com/scholar?cites=4080671939039993408&as_sdt=400005&sciodt=0,14&hl=en&num=20",4080671939039993408,https://serpapi.com/search.json?as_sdt=400005&cites=4080671939039993408&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:QB5iG4J1oTgJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3AQB5iG4J1oTgJ%3Ascholar.google.com%2F&start=80,26.0,"https://scholar.google.com/scholar?cluster=4080671939039993408&hl=en&num=20&as_sdt=0,14",4080671939039993408,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=4080671939039993408&engine=google_scholar&hl=en&num=20,"http://scholar.googleusercontent.com/scholar?q=cache:QB5iG4J1oTgJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",,,,,,
10,Robust optimal formation control of heterogeneous multi-agent system via reinforcement learning,fZINRmzvmDUJ,https://ieeexplore.ieee.org/abstract/document/9276397/,"… In this paper, a reinforcement learning algorithm is designed to learn the optimal control policy for the agent nominal system without requirement of the dynamic information (Ai,Bi). Then …","W Lin, W Zhao, H Liu - IEEE Access, 2020 - ieeexplore.ieee.org",W Zhao,https://scholar.google.com/citations?user=tzJ9BsoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=tzJ9BsoAAAAJ&engine=google_scholar_author&hl=en,tzJ9BsoAAAAJ,,,,,,,,,,,,,ieee.org,PDF,https://ieeexplore.ieee.org/iel7/6287639/6514899/09276397.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=fZINRmzvmDUJ,12.0,"https://scholar.google.com/scholar?cites=3862099928781001341&as_sdt=400005&sciodt=0,14&hl=en&num=20",3862099928781001341,https://serpapi.com/search.json?as_sdt=400005&cites=3862099928781001341&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:fZINRmzvmDUJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3AfZINRmzvmDUJ%3Ascholar.google.com%2F&start=80,2.0,"https://scholar.google.com/scholar?cluster=3862099928781001341&hl=en&num=20&as_sdt=0,14",3862099928781001341,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=3862099928781001341&engine=google_scholar&hl=en&num=20,,,,,,,
11,An Application of a Monte-Carlo AIXI Approximation in Ecological Fire Management,d3ugz-tHPXsJ,https://researchprofiles.canberra.edu.au/en/publications/an-application-of-a-monte-carlo-aixi-approximation-in-ecological-,… the reinforcement learning problem and the Canadian Fire Weather Index. The study illustrates that the integration of AIXI … the AIXI model and offers a practical demonstration of applied …,"R Omari, D Newth, M Böhm… - International …, 2014 - researchprofiles.canberra.edu.au",R Omari,https://scholar.google.com/citations?user=68XltcYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=68XltcYAAAAJ&engine=google_scholar_author&hl=en,68XltcYAAAAJ,D Newth,https://scholar.google.com/citations?user=2gzK_nwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=2gzK_nwAAAAJ&engine=google_scholar_author&hl=en,2gzK_nwAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=d3ugz-tHPXsJ,,,,,"https://scholar.google.com/scholar?q=related:d3ugz-tHPXsJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3Ad3ugz-tHPXsJ%3Ascholar.google.com%2F&start=80,,,,,"https://scholar.googleusercontent.com/scholar?q=cache:d3ugz-tHPXsJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",,,,,,
12,Output resilient containment control of heterogeneous systems with active leaders using reinforcement learning under attack inputs,02NrZZpipREJ,https://ieeexplore.ieee.org/abstract/document/8869870/,… containment control problem of heterogeneous multiple-agent systems (MASs) with unknown active leaders under attack inputs by using data-based offpolicy reinforcement learning (RL…,"Q Li, L Xia, R Song - IEEE Access, 2019 - ieeexplore.ieee.org",L Xia,https://scholar.google.com/citations?user=Euxh1SoAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Euxh1SoAAAAJ&engine=google_scholar_author&hl=en,Euxh1SoAAAAJ,R Song,https://scholar.google.com/citations?user=wGWQpLIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=wGWQpLIAAAAJ&engine=google_scholar_author&hl=en,wGWQpLIAAAAJ,,,,,,,,,ieee.org,PDF,https://ieeexplore.ieee.org/iel7/6287639/8600701/08869870.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=02NrZZpipREJ,7.0,"https://scholar.google.com/scholar?cites=1271530885068055507&as_sdt=400005&sciodt=0,14&hl=en&num=20",1271530885068055507,https://serpapi.com/search.json?as_sdt=400005&cites=1271530885068055507&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:02NrZZpipREJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3A02NrZZpipREJ%3Ascholar.google.com%2F&start=80,3.0,"https://scholar.google.com/scholar?cluster=1271530885068055507&hl=en&num=20&as_sdt=0,14",1271530885068055507,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=1271530885068055507&engine=google_scholar&hl=en&num=20,,,,,,,
13,Influence-based abstraction in deep reinforcement learning,TIfRd32kEpUJ,https://www.fransoliehoek.net/docs/Suau19ALA.pdf,"… Unfortunately, applying reinforcement learning algorithms to handle complex tasks be… We explore this method in the context of deep reinforcement learning, showing that by keeping …","MS de Castro, E Congeduti, RA Starre… - Proceedings of the …, 2019 - fransoliehoek.net",E Congeduti,https://scholar.google.com/citations?user=sRfhUbwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=sRfhUbwAAAAJ&engine=google_scholar_author&hl=en,sRfhUbwAAAAJ,RA Starre,https://scholar.google.com/citations?user=DWioaoQAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=DWioaoQAAAAJ&engine=google_scholar_author&hl=en,DWioaoQAAAAJ,,,,,,,,,fransoliehoek.net,PDF,https://www.fransoliehoek.net/docs/Suau19ALA.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=TIfRd32kEpUJ,5.0,"https://scholar.google.com/scholar?cites=10741828920020141900&as_sdt=400005&sciodt=0,14&hl=en&num=20",10741828920020141900,https://serpapi.com/search.json?as_sdt=400005&cites=10741828920020141900&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:TIfRd32kEpUJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3ATIfRd32kEpUJ%3Ascholar.google.com%2F&start=80,6.0,"https://scholar.google.com/scholar?cluster=10741828920020141900&hl=en&num=20&as_sdt=0,14",10741828920020141900,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=10741828920020141900&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:TIfRd32kEpUJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",,,,,Pdf,
14,The ODE Method for Stochastic Approximation and Reinforcement Learning with Markovian Noise,2O_KNl9muTMJ,https://arxiv.org/abs/2401.07844,"… celebrated Borkar-Meyn theorem for stability from the Martingale difference noise setting to the Markovian noise setting, which greatly improves its applicability in reinforcement learning…","S Liu, S Chen, S Zhang - arXiv preprint arXiv:2401.07844, 2024 - arxiv.org",S Liu,https://scholar.google.com/citations?user=OVAJS8cAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=OVAJS8cAAAAJ&engine=google_scholar_author&hl=en,OVAJS8cAAAAJ,S Chen,https://scholar.google.com/citations?user=OpWNikcAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=OpWNikcAAAAJ&engine=google_scholar_author&hl=en,OpWNikcAAAAJ,S Zhang,https://scholar.google.com/citations?user=Pn7fj4IAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Pn7fj4IAAAAJ&engine=google_scholar_author&hl=en,Pn7fj4IAAAAJ,,,,,arxiv.org,PDF,https://arxiv.org/pdf/2401.07844,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=2O_KNl9muTMJ,,,,,"https://scholar.google.com/scholar?q=related:2O_KNl9muTMJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3A2O_KNl9muTMJ%3Ascholar.google.com%2F&start=80,2.0,"https://scholar.google.com/scholar?cluster=3727122725752991704&hl=en&num=20&as_sdt=0,14",3727122725752991704,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=3727122725752991704&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:2O_KNl9muTMJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",,,,,,
15,Data-Driven Solutions to Mixed Control: A Hamilton-Inequality-Driven Reinforcement Learning Approach,Ka2Kj_qG_hkJ,https://ieeexplore.ieee.org/abstract/document/9206320/,… This paper presents a data-based reinforcement learning algorithm for control of nonlinear … which can be written in a compact form as a least squares (LS) equation AiXi = Bi with …,"Y Yang, M Mazouchi, H Modares - 2020 IEEE Conference on …, 2020 - ieeexplore.ieee.org",Y Yang,https://scholar.google.com/citations?user=smwQtUwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=smwQtUwAAAAJ&engine=google_scholar_author&hl=en,smwQtUwAAAAJ,M Mazouchi,https://scholar.google.com/citations?user=vpqGNf8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=vpqGNf8AAAAJ&engine=google_scholar_author&hl=en,vpqGNf8AAAAJ,H Modares,https://scholar.google.com/citations?user=xhucCdUAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=xhucCdUAAAAJ&engine=google_scholar_author&hl=en,xhucCdUAAAAJ,,,,,google.com,PDF,https://drive.google.com/file/d/1uRiP4Ps01KWlAEC6-QTJ3BiBc36X-FYp/view,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=Ka2Kj_qG_hkJ,,,,,"https://scholar.google.com/scholar?q=related:Ka2Kj_qG_hkJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3AKa2Kj_qG_hkJ%3Ascholar.google.com%2F&start=80,3.0,"https://scholar.google.com/scholar?cluster=1873082905740881193&hl=en&num=20&as_sdt=0,14",1873082905740881193,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=1873082905740881193&engine=google_scholar&hl=en&num=20,,,,,,,
16,Feature Reinforcement Learning: Part II. Structured MDPs,qD4jktBNl04J,https://intapi.sciendo.com/pdf/10.2478/jagi-2021-0003,"… Nevertheless the reduction of the complex (ill-defined) reinforcement learning problem to an … , but see Hutter (2005); Legg and Hutter (2007) for such a discussion for the AIXI model. …","M Hutter - Journal of Artificial General Intelligence, 2021 - intapi.sciendo.com",M Hutter,https://scholar.google.com/citations?user=7hmCntEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7hmCntEAAAAJ&engine=google_scholar_author&hl=en,7hmCntEAAAAJ,,,,,,,,,,,,,sciendo.com,PDF,https://intapi.sciendo.com/pdf/10.2478/jagi-2021-0003,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=qD4jktBNl04J,1.0,"https://scholar.google.com/scholar?cites=5663080614642007720&as_sdt=400005&sciodt=0,14&hl=en&num=20",5663080614642007720,https://serpapi.com/search.json?as_sdt=400005&cites=5663080614642007720&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:qD4jktBNl04J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3AqD4jktBNl04J%3Ascholar.google.com%2F&start=80,4.0,"https://scholar.google.com/scholar?cluster=5663080614642007720&hl=en&num=20&as_sdt=0,14",5663080614642007720,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=5663080614642007720&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:qD4jktBNl04J:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",,,,,Pdf,
17,Toward negotiable reinforcement learning: shifting priorities in Pareto optimal sequential decision-making,LBbHg2HdxpkJ,https://arxiv.org/abs/1701.01302,"… Existing multi-objective reinforcement learning (MORL) algorithms do not account for objectives that arise from players with differing beliefs. Concretely, consider two players with …","A Critch - arXiv preprint arXiv:1701.01302, 2017 - arxiv.org",A Critch,https://scholar.google.com/citations?user=F3_yOXUAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=F3_yOXUAAAAJ&engine=google_scholar_author&hl=en,F3_yOXUAAAAJ,,,,,,,,,,,,,arxiv.org,PDF,https://arxiv.org/pdf/1701.01302,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=LBbHg2HdxpkJ,15.0,"https://scholar.google.com/scholar?cites=11080787344084112940&as_sdt=400005&sciodt=0,14&hl=en&num=20",11080787344084112940,https://serpapi.com/search.json?as_sdt=400005&cites=11080787344084112940&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:LBbHg2HdxpkJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3ALBbHg2HdxpkJ%3Ascholar.google.com%2F&start=80,6.0,"https://scholar.google.com/scholar?cluster=11080787344084112940&hl=en&num=20&as_sdt=0,14",11080787344084112940,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=11080787344084112940&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:LBbHg2HdxpkJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",,,,,,
18,Theoretical foundations for programmatic reinforcement learning,_5yTGkDkGngJ,https://arxiv.org/abs/2402.11650,The field of Reinforcement Learning (RL) is concerned with algorithms for learning optimal policies in unknown stochastic environments. Programmatic RL studies representations of …,"G Shabadi, N Fijalkow, T Matricon - arXiv preprint arXiv:2402.11650, 2024 - arxiv.org",N Fijalkow,https://scholar.google.com/citations?user=3p7lwgMAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=3p7lwgMAAAAJ&engine=google_scholar_author&hl=en,3p7lwgMAAAAJ,T Matricon,https://scholar.google.com/citations?user=wzFtELYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=wzFtELYAAAAJ&engine=google_scholar_author&hl=en,wzFtELYAAAAJ,,,,,,,,,arxiv.org,PDF,https://arxiv.org/pdf/2402.11650,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=_5yTGkDkGngJ,,,,,"https://scholar.google.com/scholar?q=related:_5yTGkDkGngJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3A_5yTGkDkGngJ%3Ascholar.google.com%2F&start=80,2.0,"https://scholar.google.com/scholar?cluster=8654480597920750847&hl=en&num=20&as_sdt=0,14",8654480597920750847,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=8654480597920750847&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:_5yTGkDkGngJ:scholar.google.com/+%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",,,,,,
19,Asynchronous distributed reinforcement learning for lqr control via zeroth-order block coordinate descent,OVlXZdi17A0J,https://ieeexplore.ieee.org/abstract/document/10494371/,"… Abstract—Recently introduced distributed zeroth-order optimization (ZOO) algorithms have shown their utility in distributed reinforcement learning (RL). Unfortunately, in the gradient …","G Jing, H Bai, J George, A Chakrabortty… - IEEE Transactions on …, 2024 - ieeexplore.ieee.org",G Jing,https://scholar.google.com/citations?user=Czk87NYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Czk87NYAAAAJ&engine=google_scholar_author&hl=en,Czk87NYAAAAJ,H Bai,https://scholar.google.com/citations?user=z7N_-U4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=z7N_-U4AAAAJ&engine=google_scholar_author&hl=en,z7N_-U4AAAAJ,J George,https://scholar.google.com/citations?user=caxjdt4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=caxjdt4AAAAJ&engine=google_scholar_author&hl=en,caxjdt4AAAAJ,A Chakrabortty,https://scholar.google.com/citations?user=cyRBMkkAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=cyRBMkkAAAAJ&engine=google_scholar_author&hl=en,cyRBMkkAAAAJ,arxiv.org,PDF,https://arxiv.org/pdf/2107.12416,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=OVlXZdi17A0J,4.0,"https://scholar.google.com/scholar?cites=1003376758014564665&as_sdt=400005&sciodt=0,14&hl=en&num=20",1003376758014564665,https://serpapi.com/search.json?as_sdt=400005&cites=1003376758014564665&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:OVlXZdi17A0J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+%22aixi%22&hl=en&num=20&as_sdt=0,14",https://serpapi.com/search.json?as_sdt=0%2C14&engine=google_scholar&hl=en&num=20&q=related%3AOVlXZdi17A0J%3Ascholar.google.com%2F&start=80,4.0,"https://scholar.google.com/scholar?cluster=1003376758014564665&hl=en&num=20&as_sdt=0,14",1003376758014564665,https://serpapi.com/search.json?as_sdt=0%2C14&cluster=1003376758014564665&engine=google_scholar&hl=en&num=20,,,,,,,
