position,title,result_id,link,snippet,publication_info_summary,publication_info_authors_0_name,publication_info_authors_0_link,publication_info_authors_0_serpapi_scholar_link,publication_info_authors_0_author_id,publication_info_authors_1_name,publication_info_authors_1_link,publication_info_authors_1_serpapi_scholar_link,publication_info_authors_1_author_id,publication_info_authors_2_name,publication_info_authors_2_link,publication_info_authors_2_serpapi_scholar_link,publication_info_authors_2_author_id,resources_0_title,resources_0_file_format,resources_0_link,inline_links_serpapi_cite_link,inline_links_cited_by_total,inline_links_cited_by_link,inline_links_cited_by_cites_id,inline_links_cited_by_serpapi_scholar_link,inline_links_related_pages_link,inline_links_serpapi_related_pages_link,inline_links_versions_total,inline_links_versions_link,inline_links_versions_cluster_id,inline_links_versions_serpapi_scholar_link,type,inline_links_cached_page_link,publication_info_authors_3_name,publication_info_authors_3_link,publication_info_authors_3_serpapi_scholar_link,publication_info_authors_3_author_id,resources_1_title,resources_1_link
16,Causally explainable decision recommendations using causal artificial intelligence,Uo2Eyn-_lmoJ,https://link.springer.com/chapter/10.1007/978-3-031-32013-2_9,"… 9.1 is inadequate to support full optimization, then reinforcement learning or other adaptive control methods, together with optimization heuristics, are used to improve policies over time. …","LA Cox Jr - AI-ML for Decision and Risk Analysis: Challenges and …, 2023 - Springer",LA Cox Jr,https://scholar.google.com/citations?user=i0PiR8UAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=i0PiR8UAAAAJ&engine=google_scholar_author&hl=en,i0PiR8UAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=Uo2Eyn-_lmoJ,2.0,"https://scholar.google.com/scholar?cites=7680536770106395986&as_sdt=10000005&sciodt=0,20&hl=en&num=20",7680536770106395986,https://serpapi.com/search.json?as_sdt=10000005&cites=7680536770106395986&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:Uo2Eyn-_lmoJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,20",https://serpapi.com/search.json?as_sdt=0%2C20&engine=google_scholar&hl=en&num=20&q=related%3AUo2Eyn-_lmoJ%3Ascholar.google.com%2F&start=60,3.0,"https://scholar.google.com/scholar?cluster=7680536770106395986&hl=en&num=20&as_sdt=0,20",7680536770106395986,https://serpapi.com/search.json?as_sdt=0%2C20&cluster=7680536770106395986&engine=google_scholar&hl=en&num=20,,,,,,,,
17,Model-free optimal control of linear multiagent systems via decomposition and hierarchical approximation,bpcVcs7J7kIJ,https://ieeexplore.ieee.org/abstract/document/9409705/,"… and data-driven techniques [5]–[9] such as reinforcement learning (RL) need to be used. For instance, various RL algorithms such as actor–critic methods [10], Q-learning [11], policy …","G Jing, H Bai, J George… - IEEE Transactions on …, 2021 - ieeexplore.ieee.org",G Jing,https://scholar.google.com/citations?user=Czk87NYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=Czk87NYAAAAJ&engine=google_scholar_author&hl=en,Czk87NYAAAAJ,H Bai,https://scholar.google.com/citations?user=z7N_-U4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=z7N_-U4AAAAJ&engine=google_scholar_author&hl=en,z7N_-U4AAAAJ,J George,https://scholar.google.com/citations?user=caxjdt4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=caxjdt4AAAAJ&engine=google_scholar_author&hl=en,caxjdt4AAAAJ,ieee.org,PDF,https://ieeexplore.ieee.org/ielaam/6509490/9540809/9409705-aam.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=bpcVcs7J7kIJ,24.0,"https://scholar.google.com/scholar?cites=4823014139474843502&as_sdt=10000005&sciodt=0,20&hl=en&num=20",4823014139474843502,https://serpapi.com/search.json?as_sdt=10000005&cites=4823014139474843502&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:bpcVcs7J7kIJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,20",https://serpapi.com/search.json?as_sdt=0%2C20&engine=google_scholar&hl=en&num=20&q=related%3AbpcVcs7J7kIJ%3Ascholar.google.com%2F&start=60,6.0,"https://scholar.google.com/scholar?cluster=4823014139474843502&hl=en&num=20&as_sdt=0,20",4823014139474843502,https://serpapi.com/search.json?as_sdt=0%2C20&cluster=4823014139474843502&engine=google_scholar&hl=en&num=20,,,,,,,,
18,Vehicle Networks: Statistical and Game Theoretic Approaches to Their Evaluation and Design,hhxVaxWBsW8J,https://search.proquest.com/openview/7cf7ff3b556752d5d0e3845fafe64e82/1?pq-origsite=gscholar&cbl=18750&diss=y,"… of reinforcement learning, we decide to make a detailed overview of this area. Reinforcement learning is a … algorithms: Actor-Critic with Experience Replay (ACER) [92], Actor-Critic using …",G Dubosarskii - 2020 - search.proquest.com,G Dubosarskii,https://scholar.google.com/citations?user=7kRxVoIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7kRxVoIAAAAJ&engine=google_scholar_author&hl=en,7kRxVoIAAAAJ,,,,,,,,,uwo.ca,PDF,https://ir.lib.uwo.ca/cgi/viewcontent.cgi?article=9466&context=etd,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=hhxVaxWBsW8J,,,,,"https://scholar.google.com/scholar?q=related:hhxVaxWBsW8J:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,20",https://serpapi.com/search.json?as_sdt=0%2C20&engine=google_scholar&hl=en&num=20&q=related%3AhhxVaxWBsW8J%3Ascholar.google.com%2F&start=60,4.0,"https://scholar.google.com/scholar?cluster=8048355938082823302&hl=en&num=20&as_sdt=0,20",8048355938082823302,https://serpapi.com/search.json?as_sdt=0%2C20&cluster=8048355938082823302&engine=google_scholar&hl=en&num=20,,,,,,,,
19,Theory Embedded Learning A Universal Framework for Combining Theory With Learning,qnbH-kDhnZcJ,https://search.proquest.com/openview/3183cdd8fa87162228116cc4c37d2250/1?pq-origsite=gscholar&cbl=18750&diss=y,"… We present the results of applying the DDPG algorithm, a type of actor-critic reinforcement learning algorithm, to the same CartPole control task in order to demonstrate the extreme data …",C Chi - 2023 - search.proquest.com,,,,,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=qnbH-kDhnZcJ,,,,,"https://scholar.google.com/scholar?q=related:qnbH-kDhnZcJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,20",https://serpapi.com/search.json?as_sdt=0%2C20&engine=google_scholar&hl=en&num=20&q=related%3AqnbH-kDhnZcJ%3Ascholar.google.com%2F&start=60,,,,,,,,,,,,
20,Secure Control for Markov Jump Cyber–Physical Systems Subject to Malicious Attacks: A Resilient Hybrid Learning Scheme,rLNoKQzA1sAJ,https://ieeexplore.ieee.org/abstract/document/10669086/,"… To address this issue, we propose a framework for parallel reinforcement learning. Thereafter, a model-based resilient hybrid learning scheme is first designed to obtain the optimal …","H Shen, Y Wang, J Wu, JH Park… - IEEE Transactions on …, 2024 - ieeexplore.ieee.org",JH Park,https://scholar.google.com/citations?user=t-3_zUQAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=t-3_zUQAAAAJ&engine=google_scholar_author&hl=en,t-3_zUQAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=rLNoKQzA1sAJ,,,,,"https://scholar.google.com/scholar?q=related:rLNoKQzA1sAJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,20",https://serpapi.com/search.json?as_sdt=0%2C20&engine=google_scholar&hl=en&num=20&q=related%3ArLNoKQzA1sAJ%3Ascholar.google.com%2F&start=60,3.0,"https://scholar.google.com/scholar?cluster=13895504858765112236&hl=en&num=20&as_sdt=0,20",13895504858765112236,https://serpapi.com/search.json?as_sdt=0%2C20&cluster=13895504858765112236&engine=google_scholar&hl=en&num=20,,,,,,,,
1,Resilient Output Formation-Containment Tracking of Heterogeneous Multi-Agent Systems: A Learning-Based Framework using Dynamic Data,pRW7fSjhXQkJ,https://ieeexplore.ieee.org/abstract/document/10480596/,"… years have witnessed a significant progress of reinforcement learning (RL) [28] due to its … [30], value iteration (VI) [31] and actorcritic algorithms [32] for both discrete-time and continuous…","Y Shi, Y Hua, J Yu, X Dong, J Lü… - IEEE Transactions on …, 2024 - ieeexplore.ieee.org",Y Shi,https://scholar.google.com/citations?user=DBqSTJ0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=DBqSTJ0AAAAJ&engine=google_scholar_author&hl=en,DBqSTJ0AAAAJ,J Yu,https://scholar.google.com/citations?user=XaGaDnYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=XaGaDnYAAAAJ&engine=google_scholar_author&hl=en,XaGaDnYAAAAJ,J Lü,https://scholar.google.com/citations?user=mCjNN7kAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=mCjNN7kAAAAJ&engine=google_scholar_author&hl=en,mCjNN7kAAAAJ,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=pRW7fSjhXQkJ,,,,,"https://scholar.google.com/scholar?q=related:pRW7fSjhXQkJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3ApRW7fSjhXQkJ%3Ascholar.google.com%2F&start=80,,,,,,,,,,,,
2,Counter autonomy defense for aerial autonomous systems,mBa9kh1n7YIJ,https://search.proquest.com/openview/07e161dd7fbb74a850752f324f83d221/1?pq-origsite=gscholar&cbl=18750&diss=y,"… We follow the methods of [24] and will use actor-critic reinforcement learning by policy iteration. Figure 2.4 illustrates this process, which successively iterates toward the solution to …",ME Duntz - 2020 - search.proquest.com,,,,,,,,,,,,,purdue.edu,PDF,https://hammer.purdue.edu/articles/thesis/Counter_Autonomy_Defense_for_Aerial_Autonomous_Systems/12174420/1/files/22390884.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=mBa9kh1n7YIJ,2.0,"https://scholar.google.com/scholar?cites=9434310171124635288&as_sdt=80005&sciodt=0,11&hl=en&num=20",9434310171124635288,https://serpapi.com/search.json?as_sdt=80005&cites=9434310171124635288&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:mBa9kh1n7YIJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3AmBa9kh1n7YIJ%3Ascholar.google.com%2F&start=80,4.0,"https://scholar.google.com/scholar?cluster=9434310171124635288&hl=en&num=20&as_sdt=0,11",9434310171124635288,https://serpapi.com/search.json?as_sdt=0%2C11&cluster=9434310171124635288&engine=google_scholar&hl=en&num=20,,,,,,,,
3,Cooperative Fault-Tolerant Formation Tracking Control for Heterogeneous Air-Ground Systems Using a Learning-Based Method,XFqgm28N1UsJ,https://ieeexplore.ieee.org/abstract/document/10330631/,"… [30], reinforcement learning (RL) has been widely applied to control research fields. Based on the pioneering works on typical Qlearning and actor-critic methods for discrete systems, …","Y Shi, Y Hua, J Yu, X Dong, J Lü… - IEEE Transactions on …, 2023 - ieeexplore.ieee.org",Y Shi,https://scholar.google.com/citations?user=DBqSTJ0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=DBqSTJ0AAAAJ&engine=google_scholar_author&hl=en,DBqSTJ0AAAAJ,J Yu,https://scholar.google.com/citations?user=XaGaDnYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=XaGaDnYAAAAJ&engine=google_scholar_author&hl=en,XaGaDnYAAAAJ,J Lü,https://scholar.google.com/citations?user=mCjNN7kAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=mCjNN7kAAAAJ&engine=google_scholar_author&hl=en,mCjNN7kAAAAJ,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=XFqgm28N1UsJ,1.0,"https://scholar.google.com/scholar?cites=5464288495887473244&as_sdt=80005&sciodt=0,11&hl=en&num=20",5464288495887473244,https://serpapi.com/search.json?as_sdt=80005&cites=5464288495887473244&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:XFqgm28N1UsJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3AXFqgm28N1UsJ%3Ascholar.google.com%2F&start=80,2.0,"https://scholar.google.com/scholar?cluster=5464288495887473244&hl=en&num=20&as_sdt=0,11",5464288495887473244,https://serpapi.com/search.json?as_sdt=0%2C11&cluster=5464288495887473244&engine=google_scholar&hl=en&num=20,,,,,,,,
4,Data-driven cooperative output regulation of multi-agent systems via robust adaptive dynamic programming,2cSv1X9H_B8J,https://ieeexplore.ieee.org/abstract/document/8391745/,"… Yang, “Adaptive actor-critic design-based integral sliding-mode control for partially … adaptive algorithm for optimal control with integral reinforcement learning,” Int. J. Robust Nonlin. …","W Gao, Y Jiang, M Davari - … on Circuits and Systems II: Express …, 2018 - ieeexplore.ieee.org",W Gao,https://scholar.google.com/citations?user=XNYwzswAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=XNYwzswAAAAJ&engine=google_scholar_author&hl=en,XNYwzswAAAAJ,Y Jiang,https://scholar.google.com/citations?user=QYanTRsAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=QYanTRsAAAAJ&engine=google_scholar_author&hl=en,QYanTRsAAAAJ,M Davari,https://scholar.google.com/citations?user=fHOM7SEAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=fHOM7SEAAAAJ&engine=google_scholar_author&hl=en,fHOM7SEAAAAJ,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=2cSv1X9H_B8J,73.0,"https://scholar.google.com/scholar?cites=2304795723678336217&as_sdt=80005&sciodt=0,11&hl=en&num=20",2304795723678336217,https://serpapi.com/search.json?as_sdt=80005&cites=2304795723678336217&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:2cSv1X9H_B8J:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3A2cSv1X9H_B8J%3Ascholar.google.com%2F&start=80,2.0,"https://scholar.google.com/scholar?cluster=2304795723678336217&hl=en&num=20&as_sdt=0,11",2304795723678336217,https://serpapi.com/search.json?as_sdt=0%2C11&cluster=2304795723678336217&engine=google_scholar&hl=en&num=20,,,,,,,,
5,HDP algorithms for trajectory tracking and formation control of multi-agent systems,HEvAOt6lC7QJ,https://ieeexplore.ieee.org/abstract/document/9726234/,"… These structures are combined with reinforcement learning (RL), which has been used as a … control policy P will be calculated for a controller gain K update (actor/critic architecture). …","EFM Ferreira, JVDF Neto, RR Selmic - IEEE Access, 2022 - ieeexplore.ieee.org",JVDF Neto,https://scholar.google.com/citations?user=gkCdm_8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=gkCdm_8AAAAJ&engine=google_scholar_author&hl=en,gkCdm_8AAAAJ,RR Selmic,https://scholar.google.com/citations?user=PxMC2pcAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=PxMC2pcAAAAJ&engine=google_scholar_author&hl=en,PxMC2pcAAAAJ,,,,,ieee.org,PDF,https://ieeexplore.ieee.org/iel7/6287639/6514899/09726234.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=HEvAOt6lC7QJ,3.0,"https://scholar.google.com/scholar?cites=12973645525457849116&as_sdt=80005&sciodt=0,11&hl=en&num=20",12973645525457849116,https://serpapi.com/search.json?as_sdt=80005&cites=12973645525457849116&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:HEvAOt6lC7QJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3AHEvAOt6lC7QJ%3Ascholar.google.com%2F&start=80,3.0,"https://scholar.google.com/scholar?cluster=12973645525457849116&hl=en&num=20&as_sdt=0,11",12973645525457849116,https://serpapi.com/search.json?as_sdt=0%2C11&cluster=12973645525457849116&engine=google_scholar&hl=en&num=20,,,,,,,,
6,The alignment problem from a deep learning perspective,7Xu0MsiIRAcJ,https://arxiv.org/abs/2209.00626,… We speculate that exploration problems for actor-critic RL algorithms could be further exacerbated by collusion between situationally-aware actors and critics—eg if a single network …,"R Ngo, L Chan, S Mindermann - arXiv preprint arXiv:2209.00626, 2022 - arxiv.org",R Ngo,https://scholar.google.com/citations?user=7CY93A4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7CY93A4AAAAJ&engine=google_scholar_author&hl=en,7CY93A4AAAAJ,L Chan,https://scholar.google.com/citations?user=6Id1G8cAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=6Id1G8cAAAAJ&engine=google_scholar_author&hl=en,6Id1G8cAAAAJ,S Mindermann,https://scholar.google.com/citations?user=slBPlrQAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=slBPlrQAAAAJ&engine=google_scholar_author&hl=en,slBPlrQAAAAJ,arxiv.org,PDF,https://arxiv.org/pdf/2209.00626.pdf?utm_source=adwords?utm_source=\\\\%22https://jobalert.ie\\\\%22,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=7Xu0MsiIRAcJ,157.0,"https://scholar.google.com/scholar?cites=523693850107345901&as_sdt=80005&sciodt=0,11&hl=en&num=20",523693850107345901,https://serpapi.com/search.json?as_sdt=80005&cites=523693850107345901&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:7Xu0MsiIRAcJ:scholar.google.com/&scioq=%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3A7Xu0MsiIRAcJ%3Ascholar.google.com%2F&start=80,4.0,"https://scholar.google.com/scholar?cluster=523693850107345901&hl=en&num=20&as_sdt=0,11",523693850107345901,https://serpapi.com/search.json?as_sdt=0%2C11&cluster=523693850107345901&engine=google_scholar&hl=en&num=20,,"https://scholar.googleusercontent.com/scholar?q=cache:7Xu0MsiIRAcJ:scholar.google.com/+%22reinforcement+learning%22+OR+%22POMDP%22+OR+%22Bayesian+optimization%22+OR+%22Bayesian+reinforcement+learning%22+OR+%22Partial+observability%22+OR+%22monte+carlo+planning%22+OR+%22BADDr%22+OR+%22monte+carlo+tree+search%22+OR+%22temporal+difference%22+or+%22actor-critic%22+or+%22AIXI%22&hl=en&num=20&as_sdt=0,11",,,,,,
